Date;Price min;Price max
07-05-2015;1.0;1.2
04-05-2015;1.0;1.1
16-04-2015;1.3;1.7
10-04-2015;1.0;1.8
07-04-2015;1.2;2.0
06-04-2015;1.2;1.4
03-04-2015;1.2;2.0
01-04-2015;1.2;1.4
27-03-2015;1.2;1.4
25-03-2015;1.2;1.9
23-03-2015;1.1;1.9
18-03-2015;1.2;1.9
11-03-2015;1.1;1.2
04-03-2015;1.0;1.4
16-02-2015;1.0;1.1
06-02-2015;0.8;1.0
04-02-2015;0.8;1.1
02-02-2015;0.8;1.3
29-01-2015;1.0;1.3
26-01-2015;0.9;1.3
21-01-2015;1.0;1.1
16-01-2015;0.9;1.1
13-01-2015;1.0;1.1
06-01-2015;0.8;1.1
30-12-2014;0.8;1.0
11-12-2014;0.85;1.0
09-12-2014;0.65;1.0
05-12-2014;0.65;0.85
01-12-2014;0.65;0.75
24-11-2014;0.65;0.7
17-11-2014;0.6;0.65
14-11-2014;0.5;0.6
11-11-2014;0.55;0.7
10-11-2014;0.5;0.7
04-11-2014;0.5;0.55
30-10-2014;0.0;0.0
20-10-2014;0.5;0.55
14-10-2014;0.5;0.6
06-10-2014;0.45;0.6
25-09-2014;0.5;0.55
11-09-2014;0.45;0.5
08-09-2014;0.4;0.5
26-08-2014;0.35;0.4
21-08-2014;0.3;0.4
01-07-2014;0.3;0.35
12-06-2014;0.35;0.4
29-05-2014;0.5;0.5
27-05-2014;0.5;0.6
26-05-2014;0.5;0.65
23-05-2014;0.6;0.65
19-05-2014;0.65;0.7
15-05-2014;0.6;0.65
07-05-2014;0.45;0.6
30-04-2014;0.7;0.85
29-04-2014;0.7;0.85
28-04-2014;0.75;0.85
25-04-2014;0.75;0.85
24-04-2014;0.7;0.9
23-04-2014;0.7;1.0
22-04-2014;0.7;1.0
17-04-2014;0.7;1.0
16-04-2014;0.55;0.7
15-04-2014;0.85;0.85
14-04-2014;0.85;1.0
08-04-2014;0.5;0.55
04-04-2014;0.5;0.6
01-04-2014;0.5;0.55
28-03-2014;0.4;0.6
24-03-2014;0.4;0.55
19-03-2014;0.5;0.55
13-03-2014;0.45;0.55
05-03-2014;0.4;0.6
04-03-2014;0.4;0.55
26-02-2014;0.4;0.6
24-02-2014;0.45;0.55
21-02-2014;0.0;0.0
17-02-2014;0.45;0.55
10-02-2014;0.45;0.5
07-02-2014;0.45;0.75
05-02-2014;0.45;0.5
03-02-2014;0.45;0.6
30-01-2014;0.4;0.5
22-01-2014;0.4;0.4
13-01-2014;0.4;0.45
10-01-2014;0.4;0.5
