Date, Price min, Price max
23-04-2014, 3.0, 3.0
22-04-2014, 3.0, 3.0
17-04-2014, 3.0, 3.0
16-04-2014, 3.0, 3.0
15-04-2014, 3.0, 3.0
14-04-2014, 3.0, 3.0
09-04-2014, 3.0, 3.5
03-04-2014, 3.0, 4.0
01-04-2014, 3.0, 3.0
28-03-2014, 4.0, 4.0
13-03-2014, 5.0, 5.0
11-03-2014, 4.5, 5.5
04-03-2014, 4.0, 5.5
26-02-2014, 4.0, 6.0
24-02-2014, 5.0, 5.5
19-02-2014, 5.0, 6.0
14-02-2014, 6.0, 6.0
10-02-2014, 5.0, 6.0
07-02-2014, 5.0, 5.0
05-02-2014, 4.5, 6.0
03-02-2014, 4.0, 6.0
31-01-2014, 5.0, 6.0
27-01-2014, 6.0, 6.0
24-01-2014, 6.0, 6.5
17-01-2014, 6.0, 7.0
15-01-2014, 6.0, 6.0
08-01-2014, 9.0, 9.0
06-01-2014, 10.0, 10.0
