Date;Price min;Price max
07-05-2014;0.75;0.8
30-04-2014;0.7;0.8
29-04-2014;0.7;0.8
28-04-2014;0.7;0.8
25-04-2014;0.7;0.8
24-04-2014;0.7;0.8
23-04-2014;0.75;0.8
22-04-2014;0.75;0.8
17-04-2014;0.7;0.8
16-04-2014;0.7;0.8
15-04-2014;0.7;0.8
14-04-2014;0.7;0.8
05-03-2014;0.7;0.8
04-03-2014;0.65;0.8
26-02-2014;0.6;0.8
24-02-2014;0.7;0.8
21-02-2014;0.0;0.0
19-02-2014;0.8;0.8
14-02-2014;0.75;0.8
03-02-2014;0.8;0.85
31-01-2014;0.75;0.85
24-01-2014;0.7;0.8
22-01-2014;0.75;0.8
20-01-2014;0.8;0.85
17-01-2014;0.7;0.8
15-01-2014;0.7;0.9
08-01-2014;0.7;1.5
06-01-2014;0.8;0.85
